tweet,sentiment,sentiment_score,theme,theme_score,urgence,urgence_score,confiance,tweet_id,reponse_free
bsr je voudrais un renseignement s il vous plait,neutre,0.7,Information,0.9,1,0.7,0.7659,1918404437543895119,"Nous sommes ravis de vous entendre ! Pour toute information concernant votre abonnement, n'hésitez pas à contacter notre service clientèle en appelant le 3244. Nous sommes là pour vous aider !"
"Bonjour, J’ai un souci avec ma Freebox Ultra J’ai installé un disque dur SSD M2 neuf dans la box et l’ai formaté,jarrive pas a avoir accès a mes film jai contacter le 3244 incapable de nous aider, nous laisse seul au tél obligé de couper car plus personne honteux",negatif,0.95,Pannes et Coupures,0.9,2,0.9,0.9158,1918613885126345097,"Nous sommes désolés pour votre inconvénient. Nous vous invitons à nous contacter par DM pour vous aider dans votre problème de pannes et coupures. Nous sommes là pour vous aider. (Thème : Pannes et Coupures, Urgence : 2)"
"bonjour à tous, je suis en Bolivie et j’ai eu un hors forfait de 60€ alors qu’il me restait du forfait, on peut y remédier svp",negatif,0.9,Facturation et Paiement,0.95,1,0.8,0.8824,1918776138530242744,"Nous sommes désolés de l'inconvenient rencontré. Si vous souhaitez contester une facture, veuillez nous contacter par téléphone ou courrier en précisant l'objet de la contestation, les dates et les montants concernés. Nous vous remercions de votre patience."
"Coupure fibre depuis le 30 avril, RX OK, TX 40 dBm, blocage MPCP Signalé le 3004, intervention prévue le… 15 mai C’est trop long Merci de faire remonter pour vérification PM ou échange rapide #Freebox",negatif,0.95,Pannes et Coupures,0.95,2,0.9,0.9324,1918778758770659665,Nous sommes désolés pour le mal-en-route que vous rencontrez. Nous vous recommandons de nous contacter par le numéro 3244 pour une assistance rapide et efficace. Nous vous remercions de nous avoir signalé ce problème.
ça ressemble à une mauvaise blague Pourtant le message semble authentique Et vous laissez faire un écrasement de ligne Pourtant je nai rien demandé et vous dites vousmême que je dois résilier si je le souhaite,negatif,0.9,Pannes et Coupures,0.9,2,0.9,0.8991,1918937716198187355,Nous sommes désolés de l'inconvénient rencontré. Nous vous recommandons de contacter notre assistance technique en envoyant un DM avec votre numéro de ligne. Nous nous engageons à vous aider le plus rapidement possible.
"Bon a un moment donné jsp, mais cdépanner vos abonnés, 1 semaine que le ticket est ouvert, 3 appels de notre part et on trouve toujours pas le planning du technicien cest exactement ce quon nous répond quand même, je vais avoir le droit au service que je buy ouuu",negatif,0.95,Pannes et Coupures,0.95,2,0.95,0.9491,1919047385885352278,"Nous sommes désolés pour votre inconvenient. Nous vous invitons à nous contacter par DM pour vous aider à résoudre votre problème. Nous sommes là pour vous aider, 24/7. Numéro de contact : 3244."
Bonjour j’ai souscrit à votre offre Freebox le 1803 et un technicien s’est déplacé pour l’installation de la fibre sans parvenir à faire le raccordement Depuis 2 rdv annulés la veille… dernier contact on me propose le 0606 Difficile d’être client chez vous…,negatif,0.95,Fibre optique,0.95,2,0.95,0.9491,1919063621344145438,Nous sommes désolés pour votre inconvénient avec votre service de fibre optique. Nous nous excusons pour la gêne causée et vous proposons de nous contacter pour résoudre ce problème. Veuillez nous joindre par DM pour nous fournir plus d'informations et nous permettre de vous aider le plus rapidement possible.
Rupture de service internet fibre depuis 4 jours avec Ça fait 3 fois en deux ans sur des périodes longues comme ça Télétravail qui recommence ce matin je fais quoi On va vite changer d’opérateur ça devient ridicule ce niveau de service client,negatif,0.95,Pannes et Coupures,0.95,2,0.95,0.9491,1919278421558919386,Nous sommes désolés pour votre inconvénient. Nous vous recommandons de contacter notre service clientèle à 3244 pour obtenir une aide rapide et efficace. Nous sommes là pour vous aider !
On vous les rembourse si vous passez chez Free,neutre,0.6,Facturation et Paiement,0.9,0,0.1,0.5328,1919304367485710749,"Nous sommes ravis de vous entendre ! Si vous avez des questions ou des difficultés concernant votre facture, n'hésitez pas à nous contacter par téléphone ou courrier. Merci de préciser l'objet de votre contestation, ainsi que les dates et montants concernés. Nous sommes là pour vous aider !"
"Bonjour, ça fait 2 mois que je nai plus internet car SFR, étant lopérateur dinfrastructure, ne fait rien Ils ont donné une date de rétablissement prévisionnel au 31 mars qui a été largement dépassée Merci de trouver une solution et rapidement",negatif,0.95,Pannes et Coupures,0.95,2,0.95,0.9491,1919340835843272960,Nous sommes désolés pour votre inconvénient. Nous avons pris note de votre problème et nous vous invitons à nous contacter par DM pour vous aider plus efficacement. Nous vous remercions de votre patience.
Votre devoir est aussi d’assurer la qualité de vos lignes existantes Depuis le 17 février je n’ai plus internet et Free n’est pas capable de rétablir la ligne et continue tout de même à me prélever,negatif,0.95,Pannes et Coupures,0.95,2,0.95,0.9491,1919343019133681973,Nous sommes désolés pour votre inconvénient. Nous vous recommandons de contacter notre service client directement pour discuter de votre problème. Vous pouvez nous joindre à 3244. Nous sommes là pour vous aider.
1 mois sans internet Free qui te balade par téléphone et incapable de te donner des vrai info Je suis en partage de co mais on capte super mal a lintérieur Super pratique pour un mec qui bosse chez lui,negatif,0.95,Pannes et Coupures,0.9,2,0.9,0.9158,1919343387485827137,Nous sommes désolés de l'expérience que vous avez vécue. Nous vous proposons de vous contacter par le biais de notre service client pour vous aider à résoudre le problème. Veuillez nous joindre par le numéro 3244 ou par DM pour accélérer la prise en charge.
"Sil vous plaît , pouvez vous minstaller la fibre, je suis le seul dans mon quartier a ne pas lavoir",negatif,0.95,Fibre optique,1.0,1,0.8,0.9158,1919344662759817378,Nous sommes désolés pour votre inconvénient. Nous vous invitons à nous contacter par DM pour enquêter sur votre problème de fibre optique. Nous serons heureux de vous aider.
"Il a pas tout compris 1 mois après linstallat°, toujours pas accès réseau fibre, malgré ➕️ de 50 cps de tél ➕️ de 5h au ☎️ Tjrs la même réponse je vous comprends Mr et pas dinfo En tt cas pas oublié denvoyer la facture ⤵️ Hallucinant",negatif,0.95,Pannes et Coupures,0.95,2,0.95,0.9491,1919373032088338887,Nous sommes désolés pour les difficultés rencontrées. Nous vous recommandons de contacter notre service clientèle en appellant au 3244 pour obtenir une assistance sur votre Freebox/Mobile. Nous sommes là pour vous aider.
A l’époque sur le freebox Revolution y avait une partie Replay et on avait tout ce quil y avait eu a la tele sur les 23 derniers jours Y a plus ca sur la Freebox Pop Je veux voir Wakanda quil y avait hier soir sur,negatif,0.8,Pannes et Coupures,0.8,1,0.7,0.7659,1919377177700651266,"Nous sommes désolés pour les difficultés rencontrées. Nous vous invitons à nous contacter par DM pour vous aider à résoudre le problème. Nous sommes là pour vous. (thème : Pannes et Coupures, urgence : 1)"
Comment ça je me réveille et je vois que à annuler mon rdv installation fibre du 19 mai pour me proposer un rdv le 9 juin alors que la fibre devais être installer le 1er avril on fait quoi parceque me linstalle le 12 mai si je soucrit now,negatif,0.95,Livraison,0.9,2,0.95,0.9324,1919428356178620758,"Nous sommes désolés pour le retard de votre livraison. Nous avons pris connaissance de votre cas et nous travaillons pour résoudre ce problème le plus rapidement possible. Pour de plus amples informations, veuillez nous contacter par DM avec votre numéro de commande. Nous vous remercions de votre patience."
écrasement de ma ligne internet par sans prévenir aujourdhui Impossible de les joindre et on tombe que sur lia qui comprend rien et qui ne vous aide pas,negatif,0.95,Pannes et Coupures,0.95,2,0.95,0.9491,1919440271038648455,Nous sommes désolés pour l'inconvenient que vous avez rencontré. Nous vous encouragons à contacter notre service client pour plus d'informations sur vos options. Merci de nous envoyer un DM avec votre numéro de ligne pour une prise en charge prioritaire.
Par contre je viens de résilier mon offre Freebox avec le motif de l’article L22433 du Code de la consommation tout consommateur peut « résilier le contrat sans aucun frais et sans droit à dédommagement Et je dois payer les frais de Résiliation,negatif,0.95,Facturation et Paiement,0.95,0,0.0,0.6327,1919445216198590471,"Nous sommes désolé de l'inconvenient rencontré. Si vous souhaitez contester une facture, veuillez contacter notre service client en ligne ou par courrier. Nous vous remercions de nous en informer avec les dates et montants concernés."
"Japprécie votre démarche pour attirer les clients #Bouygues en remboursant les frais de résilience, mais pendant ce temps, ma connexion #Freebox est à 15 Mb Difficile de profiter de vos offres Un peu de considération pour VOS CLIENTS EXISTANTS, SVP #FREE",negatif,0.95,Pannes et Coupures,0.9,2,0.9,0.9158,1919486853784219808,Nous sommes désolés pour votre inconvénient. Nous vous invitons à nous contacter par DM pour vous aider à résoudre votre problème. Nous sommes disponibles 24/7 sur le numéro 3244. Nous sommes là pour vous.
estce que c’est normal qu’après 1 mois et demi je n’ai pas d’accès à internet ni même de rdv pour raccorder une simple fibre,negatif,0.95,Fibre optique,0.95,1,0.8,0.8991,1919508263420260382,Nous sommes désolés pour votre inconvénient avec votre fibre optique. Nous vous invitons à nous contacter par DM pour vous aider à résoudre ce problème. Nous sommes là pour vous aider.
"Pas de réseau depuis 2j, 0 réponse de lassistance mais on est content parce que Xavier a racheté un club de foot",negatif,0.9,Pannes et Coupures,0.95,2,0.9,0.9158,1919682115857228086,Nous sommes désolés pour votre inconvénient. Nous vous invitons à nous contacter par le numéro 3244 pour une assistance rapide en matière de pannes et coupures. Nous serons heureux de vous aider !
"ma connexion a été coupée depuis une semaine, depuis zéro nouvelle Aucune information partagée pour savoir quel est le problème, ni aucune date de rétablissement de ligne, c’est normal ça",negatif,0.95,Pannes et Coupures,0.95,2,0.95,0.9491,1919694105380098113,Nous sommes désolés pour l'inconvenient que vous avez rencontré. Nous vous recommandons de contacter notre service client directement pour discuter de vos problèmes. Vous pouvez nous joindre au numéro 3244. Nous sommes là pour vous aider.
freeeeeeee oh freeeeeee Pouvezvous me dire où en est la raccordement de la fibre chez moiiiii 😭😭😭😭,negatif,0.95,Fibre optique,1.0,1,0.8,0.9158,1919813368707219679,Nous sommes désolés de l'expérience que vous venez de vivre avec votre service de fibre optique. Nous vous proposons de vous contacter par DM pour vous aider à résoudre ce problème. Merci de nous préciser vos informations pour que nous puissions vous aider le plus rapidement possible.
"Hello va maintenant trop vite pour raccorder ses abonnés #fibre Souscription Dimanche 04 et aujourd’hui le 07 avec leur service « pas de déplacement de tech » #raccordement fait ✅ Sauf que la #Freebox n’est pas encore arrivé Elle sera livrée le 1005, 3j sans internet",positif,0.95,Livraison,0.95,1,0.8,0.8991,1920175531518988726,"Merci pour ton retour, nous sommes ravis de te voir satisfait ! Si tu as des questions supplémentaires ou des problèmes, n'hesite pas à nous contacter. 😊 #service_client"
"Bon malgré plusieurs relances, aucune réponse Pour résumer jai pris un abonnement il y a 2 ans qui après moultes difficultés techniques a été activé il y a 2 mois, en attendant jai payé labonnement depuis le début, que faire",negatif,0.9,Facturation et Paiement,0.95,2,0.9,0.9158,1920192429468053730,"Nous sommes désolés de l'inconvenient rencontré. Si vous souhaitez contester une facture, veuillez nous contacter par téléphone ou courrier en précisant l'objet de la contestation, les dates et les montants concernés. Nous serons heureux de vous aider."
