index,id,screen_name,categorie,issues,extrait
4939,1864598929037263262,Freebox,Message automatique Freebox,Réponse automatique répétitive,@brav_steph La messagerie X n’est plus disponible. Mais je vous propose de nous contacter via Messen...
4940,1864599181710508128,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@KaTaNaCorleone Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés...."
4941,1864599425265377388,Freebox,Message automatique Freebox,Réponse automatique répétitive,@sandromichel19 La messagerie X n’est plus disponible. Mais je vous propose de nous contacter via Me...
4942,1864599608829047147,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@BlackPowder44 La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nEn cas de b..."
4943,1864599769563214033,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@GurPier La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nEn cas de besoin,..."
4944,1864600170660254137,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@vaness_h8 La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nEn cas de besoi..."
4945,1864601642953236612,Freebox,Message automatique Freebox,Réponse automatique répétitive,@Mrnlnl11 La messagerie X n’est plus disponible. Mais je vous propose de nous contacter via Messenge...
4946,1864601815322337306,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@el_manouch59 La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nEn cas de be..."
4947,1864602025847148745,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@AMachefer La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nEn cas de besoi..."
4948,1864602164611383768,Freebox,Message automatique Freebox,Réponse automatique répétitive,@EseOne92 La messagerie X n’est plus disponible. Mais je vous propose de nous contacter via Messenge...
4949,1864602732658651389,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@_Milazz La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nEn cas de besoin,..."
4950,1864602807774413252,Freebox,Message automatique Freebox,Réponse automatique répétitive,@_Milazz La messagerie X n’est plus disponible. Mais je vous propose de nous contacter via Messenger...
4951,1864602982790140169,Freebox,Message automatique Freebox,Réponse automatique répétitive,@invmorata La messagerie X n’est plus disponible. Mais je vous propose de nous contacter via Messeng...
4952,1864602996287430746,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@invmorata La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nEn cas de besoi..."
4954,1864603099484102922,Freebox,Message automatique Freebox,Réponse automatique répétitive,@HistoireDaniel La messagerie X n’est plus disponible. Mais je vous propose de nous contacter via Me...
4955,1864603131738259491,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@tayshin_n La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nEn cas de besoi..."
4957,1864603246242779285,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@Tinki_Winki237 La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nEn cas de ..."
4958,1864603849404682461,Freebox,Message automatique Freebox,Réponse automatique répétitive,@laurent94504368 La messagerie X n’est plus disponible. Mais je vous propose de nous contacter via M...
4959,1864604227806347562,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@ChloeMollet La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nEn cas de bes..."
4960,1864604247079174514,Freebox,Message automatique Freebox,Réponse automatique répétitive,@SuRVoLT69 La messagerie X n’est plus disponible. Mais je vous propose de nous contacter via Messeng...
4961,1864604323662954712,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@c3ltr0ck La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nEn cas de besoin..."
4962,1864604475698155764,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@fabrice78630 La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nEn cas de be..."
4964,1864604987789119740,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@calimero76750 La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nEn cas de b..."
4965,1864605152361033854,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@Fred_Dumoulin La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nEn cas de b..."
4966,1864605933420028113,Freebox,Message automatique Freebox,Réponse automatique répétitive,@Samain__ La messagerie X n’est plus disponible. Mais je vous propose de nous contacter via Messenge...
4967,1864605971718307959,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@Djoudj_Dev La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nEn cas de beso..."
4968,1864606167399281056,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@SavastanoPepito La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nEn cas de..."
4969,1864606495112933744,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@greee_fr La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nEn cas de besoin..."
4970,1864606648100143438,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@zzzzzzzzzzzxd La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nEn cas de b..."
4971,1864607129383919617,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@VinGasoil31 La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nEn cas de bes..."
4972,1864607425203970135,Freebox,Message automatique Freebox,Réponse automatique répétitive,@PriscaJufre La messagerie X n’est plus disponible. Mais je vous propose de nous contacter via Messe...
4973,1864607484888945061,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@asaron_ La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nEn cas de besoin,..."
4974,1864607503478067462,Freebox,Message automatique Freebox,Réponse automatique répétitive,@dailychieuse La messagerie X n’est plus disponible. Mais je vous propose de nous contacter via Mess...
4975,1864608543493484854,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@dil681 La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nEn cas de besoin, ..."
4976,1864608706903658533,Freebox,Message automatique Freebox,Réponse automatique répétitive,@sebastienbarris La messagerie X n’est plus disponible. Mais je vous propose de nous contacter via M...
4977,1864608893311000888,Freebox,Message automatique Freebox,Réponse automatique répétitive,@fannyG57024416 La messagerie X n’est plus disponible. Mais je vous propose de nous contacter via Me...
4978,1864608992804094386,Freebox,Message automatique Freebox,Réponse automatique répétitive,@Watzuki1 La messagerie X n’est plus disponible. Mais je vous propose de nous contacter via Messenge...
4979,1864609055219568789,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@dutchindesign La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nEn cas de b..."
4980,1864609100694274275,Freebox,Message automatique Freebox,Réponse automatique répétitive,@Chaacha_Psg La messagerie X n’est plus disponible. Mais je vous propose de nous contacter via Messe...
4981,1864609215077032079,Freebox,Message automatique Freebox,Réponse automatique répétitive,@w_Black_Brid_w La messagerie X n’est plus disponible. Mais je vous propose de nous contacter via Me...
4982,1864609230688268795,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@goully63 La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nEn cas de besoin..."
4983,1864609656867270883,Freebox,Message automatique Freebox,Réponse automatique répétitive,@lebinkz La messagerie X n’est plus disponible. Mais je vous propose de nous contacter via Messenger...
4984,1864609762647683372,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@NabilBenet La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nEn cas de beso..."
4985,1864609900615115100,Freebox,Message automatique Freebox,Réponse automatique répétitive,@g0lden92 La messagerie X n’est plus disponible. Mais je vous propose de nous contacter via Messenge...
4986,1864609902406095042,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@milkarat La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nEn cas de besoin..."
4987,1864612236922093978,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@olloudios La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nEn cas de besoi..."
4988,1864612785293860938,Freebox,Message automatique Freebox,Réponse automatique répétitive,@WalidNEHAL La messagerie X n’est plus disponible. Mais je vous propose de nous contacter via Messen...
4989,1864613038986272979,Freebox,Message automatique Freebox,Réponse automatique répétitive,@MrExalight La messagerie X n’est plus disponible. Mais je vous propose de nous contacter via Messen...
4990,1864613219483967832,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@mutethem La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nEn cas de besoin..."
4991,1864613610346922007,Freebox,Message automatique Freebox,Réponse automatique répétitive,@osarrouy La messagerie X n’est plus disponible. Mais je vous propose de nous contacter via Messenge...
4992,1864613772175814669,Freebox,Message automatique Freebox,Réponse automatique répétitive,@mayaSelfDefense La messagerie X n’est plus disponible. Mais je vous propose de nous contacter via M...
4993,1864613897635832075,Freebox,Message automatique Freebox,Réponse automatique répétitive,@jerome_anjou @baugeenanjou La messagerie X n’est plus disponible. Mais je vous propose de nous cont...
4994,1864614000157204761,Freebox,Message automatique Freebox,Réponse automatique répétitive,@PiinkGurlz La messagerie X n’est plus disponible. Mais je vous propose de nous contacter via Messen...
4995,1864614138455998811,Freebox,Message automatique Freebox,Réponse automatique répétitive,@bvgoat2 La messagerie X n’est plus disponible. Mais je vous propose de nous contacter via Messenger...
4998,1864654668837601612,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@pharaon_alain Bonjour,\n\nLa messagerie privée X n’est plus disponible, et nous en sommes désolés. ..."
5007,1864707116956619122,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@IsmahaneBen La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nEn cas de bes..."
5028,1865004088447914049,Gwn_aL,Message automatique Freebox,Réponse automatique répétitive,"Vous me rendez fou @free ! C’est devenu compliqué de vous joindre, j’envoie un message sur messenger..."
5040,1865104879963783614,SirobTar,Message automatique Freebox,Réponse automatique répétitive,"Hey! @free malgré plusieurs tentatives via Messenger, nous n’avons pas eu de retour concernant notre..."
5085,1866479078330495128,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@Valoupeentn Désolé pour notre temps de réponse 🙏\n\nLa messagerie privée X n’est plus disponible, e..."
5086,1866479438466048180,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@Maths78jl Désolé pour notre temps de réponse 🙏\n\nLa messagerie privée X n’est plus disponible, et ..."
5089,1866484848157712775,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@Zmlolz Désolé pour notre temps de réponse 🙏\n\nLa messagerie privée X n’est plus disponible, et nou..."
5090,1866485087279235342,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@franckfu La messagerie privée X n’est plus disponible, et nous en sommes désolés.\nEn cas de besoin..."
